#1 Nodes,                 #2 AvgThroughput,               #4 totalBKThroughput, 
#6 totalBEThroughput,       #8 totalVIThroughput,           #10 totalVOThroughput,
#12 totalCollisions,        #14 totalBKCollisions,          #16 totalBECollisions,
#18 totalVICollisions,      #20 TotalVOCollisions,          #22 totalInternalCollisions,    
#24 totalBKIntCol,          #26 totalBEIntCol,              #28 totalVIIntCol,
#30 totalVOIntCol,          #32 overallFairness,            #34 BKFairness,
#36 BEFairness,             #38 VIFairness,                 #40 VOFairness,
#42 avgTimeBtSxTxBK,        #44 avgTimeBtSxTxBE,            #46 avgTimeBtSxTxVI,
#48 avgTimeBtSxTxVO,        #50 qEmptyBK,                   #52 qEmptyBE,
#54 qEmptyVI,               #56 qEmptyVO                    #58 totalDropped,
#60 droppedBK,              #62 droppedBE                   #64 droppedVI,
#66 droppedVO               #68 channelErrors               #70 stickiness
#72 totalThroughputUnsat    #74 totalThroughputSat          #76 totalThroughputEDCA
#78 totalBKthroughputEDCA   #80 totalBEthroughputEDCA       #82 totalVIthroughputEDCA
#84 totalVOthroughputEDCA   #86 totalThroughputECA          #88 totalBKthroughputECA
#90 totalBEthroughputECA    #92 totalVIthroughputECA        #94 totalVOthroughputECA
#96 avgTimeBtSxTxBkEDCA     #98 avgTimeBtSxTxBeEDCA         #100 avgTimeBtSxTxViEDCA
#102 avgTimeBtSxTxVoEDCA    #104 avgTimeBtSxTxBkECA         #106 avgTimeBtSxTxBeECA
#108 avgTimeBtSxTxViECA     #110 avgTimeBtSxTxVoECA         #112 BKCollisionsEDCA
#114 BECollisionsEDCA       #116 VICollisionsEDCA           #118 VOCollisionsEDCA
#120 BKCollisionsECA        #122 BECollisionsECA            #124 VICollisionsECA
#126 VOCollisionsECA
11 20631700 7200 20631700 7200 0 0 0 0 0 0 55507 70 0.406577 0.000356999999999996 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.99965 0.000178999999999985 0.99965 0.000178999999999985 0 0 0 0 0 0 0.006272145 1.08500000000006e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 394 4 394 4 0 0 0 0 0 0 0 0 0 0 0 0 20631700 7200 20631700 7200 20631700 7200 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.006272145 1.08500000000006e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.406577 0.000356999999999996 0 0 0 0 0 0 
12 20374200 2400 20374200 2400 0 0 0 0 0 0 58019.5 30.5 0.4218405 4.04999999999989e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.999681 4.10000000000132e-05 0.999681 4.10000000000132e-05 0 0 0 0 0 0 0.006928595 1.07499999999969e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 433 20 433 20 0 0 0 0 0 0 0 0 0 0 0 0 20374200 2400 20374200 2400 20374200 2400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.006928595 1.07499999999969e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4218405 4.04999999999989e-05 0 0 0 0 0 0 
13 20152750 9650 20152750 9650 0 0 0 0 0 0 60167 44 0.434233 0.000639000000000001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9995165 7.75000000000081e-05 0.9995165 7.75000000000081e-05 0 0 0 0 0 0 0.007589715 4.24499999999994e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 549 15 549 15 0 0 0 0 0 0 0 0 0 0 0 0 20152750 9650 20152750 9650 20152750 9650 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.007589715 4.24499999999994e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.434233 0.000639000000000001 0 0 0 0 0 0 
14 19958600 4900 19958600 4900 0 0 0 0 0 0 62025.5 77.5 0.445411 0.000317999999999985 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9997475 9.55000000000261e-05 0.9997475 9.55000000000261e-05 0 0 0 0 0 0 0.008251135 1.25500000000035e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 689.5 12.5 689.5 12.5 0 0 0 0 0 0 0 0 0 0 0 0 19958600 4900 19958600 4900 19958600 4900 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.008251135 1.25500000000035e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.445411 0.000317999999999985 0 0 0 0 0 0 
15 19729750 4150 19729750 4150 0 0 0 0 0 0 64179.5 32.5 0.4577795 1.65000000000026e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9994935 5.00000000014378e-07 0.9994935 5.00000000014378e-07 0 0 0 0 0 0 0.00894524 1.79999999999972e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 801.5 23.5 801.5 23.5 0 0 0 0 0 0 0 0 0 0 0 0 19729750 4150 19729750 4150 19729750 4150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.00894524 1.79999999999972e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4577795 1.65000000000026e-05 0 0 0 0 0 0 
16 19550350 24650 19550350 24650 0 0 0 0 0 0 65913.5 200.5 0.46738 0.00103600000000001 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9995495 7.95000000000101e-05 0.9995495 7.95000000000101e-05 0 0 0 0 0 0 0.0096287 1.13600000000002e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 915.5 13.5 915.5 13.5 0 0 0 0 0 0 0 0 0 0 0 0 19550350 24650 19550350 24650 19550350 24650 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0096287 1.13600000000002e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.46738 0.00103600000000001 0 0 0 0 0 0 
17 19341600 16400 19341600 16400 0 0 0 0 0 0 67871 134 0.4780105 0.00103350000000002 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9995155 1.15000000000531e-05 0.9995155 1.15000000000531e-05 0 0 0 0 0 0 0.01034125 8.6499999999998e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1037.5 54.5 1037.5 54.5 0 0 0 0 0 0 0 0 0 0 0 0 19341600 16400 19341600 16400 19341600 16400 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01034125 8.6499999999998e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4780105 0.00103350000000002 0 0 0 0 0 0 
18 19182200 9900 19182200 9900 0 0 0 0 0 0 69375 84 0.486583 0.000552999999999998 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.999314 8.000000000008e-06 0.999314 8.000000000008e-06 0 0 0 0 0 0 0.0110427 5.79999999999938e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1184 6 1184 6 0 0 0 0 0 0 0 0 0 0 0 0 19182200 9900 19182200 9900 19182200 9900 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0110427 5.79999999999938e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.486583 0.000552999999999998 0 0 0 0 0 0 
19 19000600 1700 19000600 1700 0 0 0 0 0 0 71047.5 20.5 0.495942 0.000144000000000005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9989725 0.00018849999999998 0.9989725 0.00018849999999998 0 0 0 0 0 0 0.01177185 1.24999999999952e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1303 15 1303 15 0 0 0 0 0 0 0 0 0 0 0 0 19000600 1700 19000600 1700 19000600 1700 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01177185 1.24999999999952e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.495942 0.000144000000000005 0 0 0 0 0 0 
20 18844300 6900 18844300 6900 0 0 0 0 0 0 72556.5 52.5 0.504101 0.000309000000000004 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.999434 3.00000000003076e-06 0.999434 3.00000000003076e-06 0 0 0 0 0 0 0.01248815 4.44999999999959e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1424.5 10.5 1424.5 10.5 0 0 0 0 0 0 0 0 0 0 0 0 18844300 6900 18844300 6900 18844300 6900 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01248815 4.44999999999959e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.504101 0.000309000000000004 0 0 0 0 0 0 
21 18681600 3900 18681600 3900 0 0 0 0 0 0 74060.5 24.5 0.512246 0.000151000000000012 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.999267 9.90000000000157e-05 0.999267 9.90000000000157e-05 0 0 0 0 0 0 0.01322905 1.55000000000034e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1622 49 1622 49 0 0 0 0 0 0 0 0 0 0 0 0 18681600 3900 18681600 3900 18681600 3900 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01322905 1.55000000000034e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.512246 0.000151000000000012 0 0 0 0 0 0 
22 18541850 36150 18541850 36150 0 0 0 0 0 0 75339 315 0.518874 0.00154599999999999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9992275 0.000201500000000021 0.9992275 0.000201500000000021 0 0 0 0 0 0 0.0139641 3.00999999999999e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1788.5 0.5 1788.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 18541850 36150 18541850 36150 18541850 36150 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0139641 3.00999999999999e-05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518874 0.00154599999999999 0 0 0 0 0 0 
23 18377850 7350 18377850 7350 0 0 0 0 0 0 76833.5 80.5 0.526802 0.000160999999999967 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9991075 0.000274500000000011 0.9991075 0.000274500000000011 0 0 0 0 0 0 0.01473085 9.64999999999994e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1950.5 29.5 1950.5 29.5 0 0 0 0 0 0 0 0 0 0 0 0 18377850 7350 18377850 7350 18377850 7350 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01473085 9.64999999999994e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.526802 0.000160999999999967 0 0 0 0 0 0 
24 18231000 11100 18231000 11100 0 0 0 0 0 0 78207.5 115.5 0.533834 0.000406000000000017 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.999303 0.00012899999999999 0.999303 0.00012899999999999 0 0 0 0 0 0 0.01549215 7.25000000000031e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2087 6 2087 6 0 0 0 0 0 0 0 0 0 0 0 0 18231000 11100 18231000 11100 18231000 11100 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.01549215 7.25000000000031e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.533834 0.000406000000000017 0 0 0 0 0 0 
25 18105450 8250 18105450 8250 0 0 0 0 0 0 79388 70 0.5401505 0.000182499999999974 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.9992055 0.000111499999999987 0.9992055 0.000111499999999987 0 0 0 0 0 0 0.0162509 9.19999999999914e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2275.5 0.5 2275.5 0.5 0 0 0 0 0 0 0 0 0 0 0 0 18105450 8250 18105450 8250 18105450 8250 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0162509 9.19999999999914e-06 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.5401505 0.000182499999999974 0 0 0 0 0 0 
